country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Bhutan,BT,BTN,64,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,90,Total,Units,%,Estimated value,,,12 to 23 months old
Bhutan,BT,BTN,64,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,35,Total,Units,%,Estimated value,,,12 to 23 months old
Bhutan,BT,BTN,64,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,97,Total,Units,%,Estimated value,,,12 to 23 months old
Bhutan,BT,BTN,64,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,96,Total,Units,%,Estimated value,,,12 to 23 months old
Bhutan,BT,BTN,64,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,93,Total,Units,%,Estimated value,,,12 to 23 months old
Bhutan,BT,BTN,64,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,98,Total,Units,%,Estimated value,,,12 to 23 months old
Bhutan,BT,BTN,64,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,99,Total,Units,%,Estimated value,,,12 to 23 months old
Bhutan,BT,BTN,64,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,96,Total,Units,%,Estimated value,,,12 to 23 months old
Bhutan,BT,BTN,64,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,99,Total,Units,%,Estimated value,,,12 to 23 months old
Bolivia,BO,BOL,68,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,93,Total,Units,%,Estimated value,,,12 to 23 months old
Bolivia,BO,BOL,68,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,91,Total,Units,%,Estimated value,,,12 to 23 months old
Bolivia,BO,BOL,68,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,89,Total,Units,%,Estimated value,,,12 to 23 months old
Bolivia,BO,BOL,68,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,81,Total,Units,%,Estimated value,,,12 to 23 months old
Bolivia,BO,BOL,68,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,79,Total,Units,%,Estimated value,,,12 to 23 months old
Bolivia,BO,BOL,68,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,75,Total,Units,%,Estimated value,,,12 to 23 months old
Bolivia,BO,BOL,68,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,75,Total,Units,%,Estimated value,,,12 to 23 months old
Bolivia,BO,BOL,68,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,72,Total,Units,%,Estimated value,,,12 to 23 months old
Bolivia,BO,BOL,68,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,68,Total,Units,%,Estimated value,,,12 to 23 months old
Bosnia and Herzegovina,BA,BIH,70,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2015,56,Total,Units,%,Estimated value,,,12 to 23 months old
Bosnia and Herzegovina,BA,BIH,70,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,58,Total,Units,%,Estimated value,,,12 to 23 months old
Bosnia and Herzegovina,BA,BIH,70,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,91,Total,Units,%,Estimated value,,,12 to 23 months old
Bosnia and Herzegovina,BA,BIH,70,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,89,Total,Units,%,Estimated value,,,12 to 23 months old
Bosnia and Herzegovina,BA,BIH,70,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,89,Total,Units,%,Estimated value,,,12 to 23 months old
Bosnia and Herzegovina,BA,BIH,70,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,87,Total,Units,%,Estimated value,,,12 to 23 months old
Bosnia and Herzegovina,BA,BIH,70,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,85,Total,Units,%,Estimated value,,,12 to 23 months old
Bosnia and Herzegovina,BA,BIH,70,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,86,Total,Units,%,Estimated value,,,12 to 23 months old
Bosnia and Herzegovina,BA,BIH,70,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,85,Total,Units,%,Estimated value,,,12 to 23 months old
Bosnia and Herzegovina,BA,BIH,70,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,91,Total,Units,%,Estimated value,,,12 to 23 months old
Botswana,BW,BWA,72,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2015,8,Total,Units,%,Estimated value,,,12 to 23 months old
Botswana,BW,BWA,72,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,49,Total,Units,%,Estimated value,,,12 to 23 months old
Botswana,BW,BWA,72,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,95,Total,Units,%,Estimated value,,,12 to 23 months old
Botswana,BW,BWA,72,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,95,Total,Units,%,Estimated value,,,12 to 23 months old
Botswana,BW,BWA,72,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,95,Total,Units,%,Estimated value,,,12 to 23 months old
Botswana,BW,BWA,72,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,95,Total,Units,%,Estimated value,,,12 to 23 months old
Botswana,BW,BWA,72,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,95,Total,Units,%,Estimated value,,,12 to 23 months old
Botswana,BW,BWA,72,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,86,Total,Units,%,Estimated value,,,12 to 23 months old
Botswana,BW,BWA,72,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,96,Total,Units,%,Estimated value,,,12 to 23 months old
Botswana,BW,BWA,72,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,95,Total,Units,%,Estimated value,,,12 to 23 months old
Brazil,BR,BRA,76,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2015,97,Total,Units,%,Estimated value,,,12 to 23 months old
Brazil,BR,BRA,76,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,83,Total,Units,%,Estimated value,,,12 to 23 months old
Brazil,BR,BRA,76,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,88,Total,Units,%,Estimated value,,,12 to 23 months old
Brazil,BR,BRA,76,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,88,Total,Units,%,Estimated value,,,12 to 23 months old
Brazil,BR,BRA,76,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,86,Total,Units,%,Estimated value,,,12 to 23 months old
Brazil,BR,BRA,76,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,81,Total,Units,%,Estimated value,,,12 to 23 months old
Brazil,BR,BRA,76,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,73,Total,Units,%,Estimated value,,,12 to 23 months old
Brazil,BR,BRA,76,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,81,Total,Units,%,Estimated value,,,12 to 23 months old
Brazil,BR,BRA,76,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,83,Total,Units,%,Estimated value,,,12 to 23 months old
Brazil,BR,BRA,76,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,91,Total,Units,%,Estimated value,,,12 to 23 months old
Brunei Darussalam,BN,BRN,96,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2015,99,Total,Units,%,Estimated value,,,12 to 23 months old
Brunei Darussalam,BN,BRN,96,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,99,Total,Units,%,Estimated value,,,12 to 23 months old
Brunei Darussalam,BN,BRN,96,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,99,Total,Units,%,Estimated value,,,12 to 23 months old
Brunei Darussalam,BN,BRN,96,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,99,Total,Units,%,Estimated value,,,12 to 23 months old
Brunei Darussalam,BN,BRN,96,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,99,Total,Units,%,Estimated value,,,12 to 23 months old
Brunei Darussalam,BN,BRN,96,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,99,Total,Units,%,Estimated value,,,12 to 23 months old
Brunei Darussalam,BN,BRN,96,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,99,Total,Units,%,Estimated value,,,12 to 23 months old
Brunei Darussalam,BN,BRN,96,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,99,Total,Units,%,Estimated value,,,12 to 23 months old
Brunei Darussalam,BN,BRN,96,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,99,Total,Units,%,Estimated value,,,12 to 23 months old
Brunei Darussalam,BN,BRN,96,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,99,Total,Units,%,Estimated value,,,12 to 23 months old
Bulgaria,BG,BGR,100,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2015,93,Total,Units,%,Estimated value,,,12 to 23 months old
Bulgaria,BG,BGR,100,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,94,Total,Units,%,Estimated value,,,12 to 23 months old
Bulgaria,BG,BGR,100,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,96,Total,Units,%,Estimated value,,,12 to 23 months old
Bulgaria,BG,BGR,100,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,95,Total,Units,%,Estimated value,,,12 to 23 months old
Bulgaria,BG,BGR,100,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,96,Total,Units,%,Estimated value,,,12 to 23 months old
Bulgaria,BG,BGR,100,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,94,Total,Units,%,Estimated value,,,12 to 23 months old
Bulgaria,BG,BGR,100,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,92,Total,Units,%,Estimated value,,,12 to 23 months old
Bulgaria,BG,BGR,100,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,94,Total,Units,%,Estimated value,,,12 to 23 months old
Bulgaria,BG,BGR,100,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,95,Total,Units,%,Estimated value,,,12 to 23 months old
